#     MHz     10*Log10(L.P) 10*Log10(LG1.P)
102.402         -0.698920     -1.58832
102.703         -0.738542     -1.50776
103.003         -0.780133     -1.43132
103.303         -0.823799     -1.35876
103.604         -0.869651     -1.28985
103.904         -0.917809     -1.22438
104.204         -0.968403     -1.16214
104.505          -1.02157     -1.10297
104.805          -1.07746     -1.04667
105.105          -1.13623    -0.993109
105.405          -1.19804    -0.942121
105.706          -1.26310    -0.893573
106.006          -1.33158    -0.847335
106.306          -1.40370    -0.803288
106.607          -1.47970    -0.761318
106.907          -1.55981    -0.721321
107.207          -1.64430    -0.683199
107.508          -1.73346    -0.646860
107.808          -1.82759    -0.612217
108.108          -1.92703    -0.579191
108.408          -2.03215    -0.547706
108.709          -2.14333    -0.517692
109.009          -2.26100    -0.489082
109.309          -2.38563    -0.461814
109.610          -2.51771    -0.435831
109.910          -2.65779    -0.411078
110.210          -2.80646    -0.387503
110.511          -2.96440    -0.365060
110.811          -3.13230    -0.343702
111.111          -3.31095    -0.323388
111.411          -3.50121    -0.304078
111.712          -3.70404    -0.285736
112.012          -3.92048    -0.268326
112.312          -4.15170    -0.251816
112.613          -4.39900    -0.236176
112.913          -4.66383    -0.221377
113.213          -4.94782    -0.207393
113.514          -5.25279    -0.194198
113.814          -5.58083    -0.181769
114.114          -5.93432    -0.170085
114.414          -6.31600    -0.159126
114.715          -6.72903    -0.148872
115.015          -7.17712    -0.139308
115.315          -7.66466    -0.130415
115.616          -8.19689    -0.122181
115.916          -8.78019    -0.114590
116.216          -9.42240    -0.107632
116.517          -10.1334    -0.101294
116.817          -10.9256   -0.0955665
117.117          -11.8157   -0.0904402
117.417          -12.8257   -0.0859069
117.718          -13.9864   -0.0819597
118.018          -15.3426   -0.0785922
118.318          -16.9617   -0.0757994
118.619          -18.9515   -0.0735770
118.919          -21.4910   -0.0719216
119.219          -24.8545   -0.0708308
119.520          -28.8848   -0.0703031
119.820          -29.2831   -0.0703379
120.120          -25.3315   -0.0709354
120.420          -21.8533   -0.0720968
