#     MHz     SWR(LG1.Zin)  SWR(G.Zin)  Real(G.Zin)/50 Imag(G.Zin)/50
206.507           12.3935      4.94549      1.10019      1.85823
206.907           12.4658      4.95826      1.86982      2.26979
207.307           12.5382      4.97112      3.40965      2.23830
207.708           12.6100      4.98362      4.96913     0.262854
208.108           12.6818      4.99554      3.76189     -2.09616
208.509           12.7539      5.00663      2.06664     -2.34279
208.909           12.8252      5.01647      1.18765     -1.94526
209.309           12.8962      5.02498     0.759082     -1.54571
209.710           12.9675      5.03213     0.532151     -1.22492
210.110           13.0383      5.03782     0.401518    -0.970185
210.511           13.1092      5.04220     0.321412    -0.762274
210.911           13.1798      5.04537     0.270251    -0.586553
211.311           13.2502      5.04758     0.237049    -0.432773
211.712           13.3204      5.04911     0.215895    -0.293647
212.112           13.3903      5.05030     0.203541    -0.163755
212.513           13.4599      5.05147     0.198272   -0.0387702
212.913           13.5297      5.05303     0.199393    0.0850916
213.313           13.5987      5.05513     0.207044     0.211487
213.714           13.6682      5.05822     0.222219     0.344360
214.114           13.7371      5.06233     0.247075     0.488401
214.515           13.8060      5.06767     0.285594     0.649684
214.915           13.8748      5.07423     0.345062     0.836577
215.315           13.9431      5.08192     0.439294      1.06109
215.716           14.0114      5.09064     0.596252      1.34049
216.116           14.0793      5.10017     0.877522      1.69633
216.517           14.1473      5.11026      1.43040      2.13157
216.917           14.2147      5.12054      2.59715      2.46188
217.317           14.2825      5.13078      4.57406      1.56140
217.718           14.3498      5.14055      4.72605     -1.37051
218.118           14.4167      5.14954      2.73766     -2.47680
218.519           14.4838      5.15755      1.49164     -2.18115
218.919           14.5505      5.16428     0.902867     -1.73848
219.319           14.5964      5.16711     0.605657     -1.37109
219.720           14.5987      5.16319     0.440208     -1.07905
220.120           14.6647      5.16574     0.343847    -0.851209
220.521           14.7308      5.16708     0.283284    -0.662062
220.921           14.7967      5.16737     0.244149    -0.499246
221.321           14.8624      5.16687     0.218893    -0.354177
221.722           14.9277      5.16588     0.203389    -0.220650
222.122           14.9932      5.16481     0.195392   -0.0938930
222.523           15.0582      5.16394     0.193833    0.0300833
222.923           15.1232      5.16361     0.198499     0.154955
223.323           15.1877      5.16409     0.209984     0.284505
223.724           15.2524      5.16565     0.229845     0.423044
224.124           15.3167      5.16836     0.261087     0.575972
224.525           15.3810      5.17236     0.309174     0.750562
224.925           15.4448      5.17757     0.384268     0.957147
225.325           15.5086      5.18391     0.506325      1.21081
225.726           15.5723      5.19123     0.717732      1.53265
226.126           15.6357      5.19923      1.11714      1.94297
226.527           15.6989      5.20763      1.94786      2.39241
226.927           15.7622      5.21614      3.65800      2.32399
227.327           15.8249      5.22435      5.22434  -0.00536962
227.728           15.8877      5.23198      3.65560     -2.33694
228.128           15.9503      5.23872      1.94135     -2.40248
228.529           16.0124      5.24430      1.11010     -1.94963
228.929           16.0746      5.24860     0.711327     -1.53721
229.329           16.1366      5.25150     0.500709     -1.21413
229.730           16.1982      5.25298     0.379358    -0.959722
230.130           16.2599      5.25318     0.304844    -0.752664
230.531           16.3213      5.25222     0.257225    -0.577765
230.931           16.3824      5.25036     0.226353    -0.424632
231.331           16.4435      5.24789     0.206774    -0.285958
231.732           16.5044      5.24517     0.195491    -0.156325
232.132           16.5650      5.24250     0.190944   -0.0314063
232.533           16.6255      5.24025     0.192529    0.0925889
232.933           16.6858      5.23870     0.200436     0.219345
233.333           16.7458      5.23811     0.215699     0.352859
233.734           16.8058      5.23868     0.240492     0.497926
234.134           16.8657      5.24051     0.278824     0.660791
234.535           16.9251      5.24359     0.338040     0.850140
234.935           16.9845      5.24790     0.432121      1.07858
235.335           17.0437      5.25326     0.589609      1.36454
235.736           17.1027      5.25948     0.874104      1.73190
236.136           17.1616      5.26627      1.44061      2.18743
236.537           17.2203      5.27333      2.65978      2.54084
236.937           17.2787      5.28030      4.74717      1.55881
237.337           17.3370      5.28686      4.77288     -1.53491
237.738           17.3951      5.29270      2.67946     -2.55114
238.138           17.4531      5.29755      1.44604     -2.20054
238.539           17.5108      5.30118     0.874070     -1.74198
238.939           17.5684      5.30349     0.587763     -1.37206
239.339           17.6258      5.30441     0.429754     -1.08440
239.740           17.6830      5.30398     0.335618    -0.854838
240.140           17.7401      5.30234     0.276521    -0.664752
240.541           17.7970      5.29970     0.238360    -0.501395
240.941           17.8537      5.29631     0.213747    -0.356007
241.341           17.9100      5.29249     0.198648    -0.222296
241.742           17.9664      5.28859     0.190873   -0.0954403
242.142           18.0225      5.28494     0.189377    0.0285702
242.543           18.0786      5.28187     0.193953     0.153428
242.943           18.1343      5.27963     0.205181     0.282918
243.343           18.1899      5.27847     0.224579     0.421359
243.744           18.2454      5.27852     0.255071     0.574156
244.144           18.3006      5.27983     0.301980     0.748600
244.545           18.3557      5.28239     0.375198     0.955091
244.945           18.4107      5.28612     0.494159      1.20891
245.345           18.4653      5.29079     0.700197      1.53188
245.746           18.5198      5.29620      1.08990      1.94685
246.146           18.5742      5.30205      1.90484      2.41462
246.547           18.6284      5.30800      3.61840      2.40735
246.947           18.6825      5.31373      5.31188    0.0974046
247.347           18.7363      5.31891      3.74726     -2.36515
247.748           18.7900      5.32325      1.97043     -2.44472
248.148           18.8435      5.32652      1.11753     -1.97825
248.549           18.8968      5.32853     0.712393     -1.55634
248.949           18.9500      5.32920     0.499769     -1.22776
249.349           19.0029      5.32853     0.377754    -0.970088
249.750           19.0557      5.32660     0.303023    -0.761020
250.150           19.1083      5.32357     0.255331    -0.584842
250.551           19.1609      5.31970     0.224419    -0.430888
250.951           19.2131      5.31523     0.204789    -0.291702
251.351           19.2652      5.31052     0.193420    -0.161784
251.752           19.3170      5.30589     0.188734   -0.0367624
252.152           19.3688      5.30169     0.190106    0.0871696
252.553           19.4204      5.29818     0.197697     0.213696
252.953           19.4718      5.29563     0.212495     0.346793
253.353           19.5231      5.29421     0.236594     0.491212
253.754           19.5741      5.29402     0.273864     0.653124
254.154           19.6249      5.29509     0.331379     0.841103
254.555           19.6756      5.29737     0.422584      1.06760
254.955           19.7262      5.30071     0.574828      1.35093
255.355           19.7765      5.30490     0.848877      1.71541
255.756           19.8267      5.30968      1.39280      2.17204
256.156           19.8768      5.31474      2.56727      2.55667
256.557           19.9267      5.31976      4.66689      1.71001
256.957           19.9763      5.32442      4.90158     -1.41180
257.357           20.0257      5.32839      2.77933     -2.57027
257.758           20.0751      5.33145      1.48853     -2.23595
258.158           20.1243      5.33336     0.892951     -1.76989
258.559           20.1731      5.33399     0.597079     -1.39293
258.959           20.2219      5.33332     0.434737     -1.10050
259.359           20.2705      5.33136     0.338408    -0.867831
259.760           20.3191      5.32826     0.278084    -0.675693
260.160           20.3674      5.32418     0.239169    -0.510980
260.561           20.4155      5.31940     0.214045    -0.364709
260.961           20.4633      5.31421     0.198557    -0.230462
261.361           20.5111      5.30894     0.190448    -0.103348
261.762           20.5588      5.30392     0.188623    0.0206778
262.162           20.6061      5.29944     0.192834     0.145313
262.563           20.6533      5.29578     0.203608     0.274321
262.963           20.7004      5.29315     0.222393     0.411965
263.363           20.7473      5.29169     0.251994     0.563554
263.764           20.7938      5.29146     0.297517     0.736213
264.164           20.8404      5.29247     0.368423     0.940077
264.565           20.8868      5.29460     0.483209      1.19003
264.965           20.9331      5.29767     0.680972      1.50744
265.365           20.9789      5.30147      1.05247      1.91585
265.766           21.0249      5.30571      1.82440      2.38645
